Make,Model,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,Price,Car_Age,HP_per_Cylinder,Mileage
Volkswagen,Beetle,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,23,873,32550,9,52.5,26.0
Volkswagen,Beetle,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,33,24,873,25975,9,42.5,28.5
Volkswagen,Beetle,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,33,24,873,22450,9,42.5,28.5
Chevrolet,Beretta,regular unleaded,170.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,27,18,1385,2000,32,42.5,22.5
Chevrolet,Beretta,regular unleaded,120.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,31,22,1385,2000,32,30.0,26.5
Chevrolet,Beretta,regular unleaded,120.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,33,21,1385,2000,31,30.0,27.0
Chevrolet,Beretta,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27,18,1385,2000,31,26.666666666666668,22.5
Chevrolet,Beretta,regular unleaded,120.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,33,22,1385,2000,30,30.0,27.5
Chevrolet,Beretta,regular unleaded,155.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27,18,1385,2000,30,25.833333333333332,22.5
Chevrolet,Black Diamond Avalanche,flex-fuel (unleaded/E85),320.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15,1385,39030,13,40.0,18.0
Chevrolet,Black Diamond Avalanche,flex-fuel (unleaded/E85),320.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15,1385,41675,13,40.0,18.0
Chevrolet,Black Diamond Avalanche,flex-fuel (unleaded/E85),320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,21,15,1385,44580,13,40.0,18.0
Chevrolet,Black Diamond Avalanche,flex-fuel (unleaded/E85),320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,21,15,1385,38625,13,40.0,18.0
Chevrolet,Black Diamond Avalanche,flex-fuel (unleaded/E85),320.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15,1385,47885,13,40.0,18.0
Chevrolet,Black Diamond Avalanche,flex-fuel (unleaded/E85),320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,21,15,1385,35980,13,40.0,18.0
Lincoln,Blackwood,premium unleaded (required),300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,15,11,61,51785,24,37.5,13.0
Chevrolet,Blazer,regular unleaded,190.0,6.0,MANUAL,rear wheel drive,2.0,Compact,2dr SUV,20,14,1385,20745,23,31.666666666666668,17.0
Chevrolet,Blazer,regular unleaded,190.0,6.0,MANUAL,four wheel drive,2.0,Compact,2dr SUV,18,13,1385,23745,23,31.666666666666668,15.5
Chevrolet,Blazer,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,15,1385,24695,23,31.666666666666668,18.0
Chevrolet,Blazer,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,17,13,1385,26695,23,31.666666666666668,15.0
Chevrolet,Blazer,regular unleaded,190.0,6.0,MANUAL,rear wheel drive,2.0,Compact,2dr SUV,20,14,1385,22845,23,31.666666666666668,17.0
Chevrolet,Blazer,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,19,14,1385,25230,22,31.666666666666668,16.5
Chevrolet,Blazer,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,17,13,1385,27230,22,31.666666666666668,15.0
Chevrolet,Blazer,regular unleaded,190.0,6.0,MANUAL,four wheel drive,2.0,Compact,2dr SUV,18,13,1385,24055,22,31.666666666666668,15.5
Chevrolet,Blazer,regular unleaded,190.0,6.0,MANUAL,rear wheel drive,2.0,Compact,2dr SUV,19,14,1385,23255,22,31.666666666666668,16.5
Chevrolet,Blazer,regular unleaded,190.0,6.0,MANUAL,rear wheel drive,2.0,Compact,2dr SUV,19,14,1385,21055,22,31.666666666666668,16.5
Chevrolet,Blazer,regular unleaded,190.0,6.0,MANUAL,four wheel drive,2.0,Compact,2dr SUV,17,13,1385,24305,21,31.666666666666668,15.0
Chevrolet,Blazer,regular unleaded,190.0,6.0,MANUAL,rear wheel drive,2.0,Compact,2dr SUV,20,14,1385,21305,21,31.666666666666668,17.0
Chevrolet,Blazer,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,20,15,1385,25480,21,31.666666666666668,17.5
Chevrolet,Blazer,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,18,14,1385,27480,21,31.666666666666668,16.0
Chevrolet,Bolt EV,electric,200.0,6.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,110,128,1385,40905,9,44.375,119.0
Chevrolet,Bolt EV,electric,200.0,6.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,110,128,1385,36620,9,44.375,119.0
Pontiac,Bonneville,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,17,210,26695,23,34.166666666666664,22.0
Pontiac,Bonneville,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,17,210,29670,23,34.166666666666664,22.0
Pontiac,Bonneville,premium unleaded (required),240.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,210,34020,23,40.0,20.5
Pontiac,Bonneville,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,18,210,27185,22,34.166666666666664,22.5
Pontiac,Bonneville,premium unleaded (required),275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,22,15,210,35270,22,34.375,18.5
Pontiac,Bonneville,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,18,210,30035,22,34.166666666666664,22.5
Pontiac,Bonneville,premium unleaded (required),275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,22,15,210,35585,21,34.375,18.5
Pontiac,Bonneville,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,18,210,30350,21,34.166666666666664,22.5
Pontiac,Bonneville,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,18,210,27965,21,34.166666666666664,22.5
Kia,Borrego,regular unleaded,337.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,22,15,1720,30995,17,42.125,18.5
Kia,Borrego,regular unleaded,276.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,17,1720,27995,17,46.0,19.0
Kia,Borrego,regular unleaded,276.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,21,16,1720,29995,17,46.0,18.5
Kia,Borrego,regular unleaded,276.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,17,1720,26245,17,46.0,19.0
Kia,Borrego,regular unleaded,337.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,1720,39995,17,42.125,17.5
Kia,Borrego,regular unleaded,337.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,22,15,1720,37995,17,42.125,18.5
Kia,Borrego,regular unleaded,337.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,1720,32995,17,42.125,17.5
Kia,Borrego,regular unleaded,337.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,1720,30995,17,42.125,17.5
Kia,Borrego,regular unleaded,276.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,21,16,1720,28295,17,46.0,18.5
Porsche,Boxster,premium unleaded (required),315.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,28,20,1715,62100,12,52.5,24.0
Porsche,Boxster,premium unleaded (required),265.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,30,20,1715,50400,12,44.166666666666664,25.0
Porsche,Boxster,premium unleaded (required),330.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,26,19,1715,73500,11,55.0,22.5
Porsche,Boxster,premium unleaded (required),315.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,28,20,1715,63300,11,52.5,24.0
Porsche,Boxster,premium unleaded (required),265.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,30,20,1715,51400,11,44.166666666666664,25.0
Porsche,Boxster,premium unleaded (required),330.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,26,19,1715,74600,10,55.0,22.5
Porsche,Boxster,premium unleaded (required),315.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,28,20,1715,63900,10,52.5,24.0
Porsche,Boxster,premium unleaded (required),265.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,30,20,1715,52100,10,44.166666666666664,25.0
Oldsmobile,Bravada,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,19,14,26,34745,24,45.0,16.5
Oldsmobile,Bravada,regular unleaded,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,20,14,26,32215,24,45.0,17.0
Oldsmobile,Bravada,regular unleaded,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,20,14,26,32660,24,45.0,17.0
Oldsmobile,Bravada,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,20,14,26,33395,23,45.833333333333336,17.0
Oldsmobile,Bravada,regular unleaded,275.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,19,13,26,35345,23,45.833333333333336,16.0
Oldsmobile,Bravada,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,19,14,26,33920,22,45.833333333333336,16.5
Oldsmobile,Bravada,regular unleaded,275.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,19,14,26,35870,22,45.833333333333336,16.5
Plymouth,Breeze,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23,535,2000,28,33.0,28.0
Plymouth,Breeze,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23,535,2000,27,33.0,28.0
Plymouth,Breeze,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,34,23,535,2000,26,33.0,28.5
Ford,Bronco II,regular unleaded,140.0,6.0,MANUAL,rear wheel drive,2.0,Compact,2dr SUV,20,16,5657,2000,36,23.333333333333332,18.0
Ford,Bronco II,regular unleaded,140.0,6.0,MANUAL,four wheel drive,2.0,Compact,2dr SUV,20,15,5657,2000,36,23.333333333333332,17.5
Ford,Bronco,regular unleaded,185.0,8.0,MANUAL,four wheel drive,2.0,Midsize,2dr SUV,16,12,5657,2308,32,23.125,14.0
Ford,Bronco,regular unleaded,185.0,8.0,AUTOMATIC,four wheel drive,2.0,Midsize,2dr SUV,17,12,5657,2585,32,23.125,14.5
Ford,Bronco,regular unleaded,185.0,8.0,MANUAL,four wheel drive,2.0,Midsize,2dr SUV,16,12,5657,2396,32,23.125,14.0
Ford,Bronco,regular unleaded,205.0,8.0,MANUAL,four wheel drive,2.0,Midsize,2dr SUV,16,12,5657,2620,31,25.625,14.0
Ford,Bronco,regular unleaded,205.0,8.0,AUTOMATIC,four wheel drive,2.0,Midsize,2dr SUV,17,12,5657,2872,31,25.625,14.5
Ford,Bronco,regular unleaded,205.0,8.0,MANUAL,four wheel drive,2.0,Midsize,2dr SUV,16,12,5657,2474,31,25.625,14.0
Ford,Bronco,regular unleaded,199.0,8.0,MANUAL,four wheel drive,2.0,Midsize,2dr SUV,16,13,5657,2774,30,24.875,14.5
Ford,Bronco,regular unleaded,199.0,8.0,MANUAL,four wheel drive,2.0,Midsize,2dr SUV,16,13,5657,2996,30,24.875,14.5
Ford,Bronco,regular unleaded,199.0,8.0,AUTOMATIC,four wheel drive,2.0,Midsize,2dr SUV,16,11,5657,3248,30,24.875,13.5
Bentley,Brooklands,premium unleaded (required),530.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,14,10,520,340990,17,66.25,12.0
Bentley,Brooklands,premium unleaded (required),530.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,15,9,520,340990,16,66.25,12.0
Cadillac,Brougham,regular unleaded,140.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,22,15,1624,2000,36,17.5,18.5
Cadillac,Brougham,regular unleaded,170.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,15,1624,2000,35,21.25,19.0
Cadillac,Brougham,regular unleaded,170.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,15,1624,2000,34,21.25,19.0
Subaru,BRZ,premium unleaded (required),200.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,30,22,640,29490,11,50.0,26.0
Subaru,BRZ,premium unleaded (required),200.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,34,25,640,28795,11,50.0,29.5
Subaru,BRZ,premium unleaded (required),200.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,30,22,640,25695,11,50.0,26.0
Subaru,BRZ,premium unleaded (required),200.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,30,22,640,27695,11,50.0,26.0
Subaru,BRZ,premium unleaded (required),200.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,30,22,640,27395,10,50.0,26.0
Subaru,BRZ,premium unleaded (required),200.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,30,22,640,27690,10,50.0,26.0
Subaru,BRZ,premium unleaded (required),200.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,34,25,640,28495,10,50.0,29.5
Subaru,BRZ,premium unleaded (required),200.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,30,22,640,25395,10,50.0,26.0
Subaru,BRZ,premium unleaded (required),200.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,33,24,640,28745,9,50.0,28.5
Subaru,BRZ,premium unleaded (required),205.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,29,21,640,29695,9,51.25,25.0
Subaru,BRZ,premium unleaded (required),205.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,29,21,640,25495,9,51.25,25.0
Subaru,BRZ,premium unleaded (required),205.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,29,21,640,27645,9,51.25,25.0
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31,24,617,40400,11,60.25,27.5
Mercedes-Benz,C-Class,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,27,19,617,46050,11,50.333333333333336,23.0
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,27,19,617,42575,11,60.25,23.0
Mercedes-Benz,C-Class,premium unleaded (required),451.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,19,13,617,62950,11,56.375,16.0
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34,25,617,38400,11,60.25,29.5
Mercedes-Benz,C-Class,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,28,20,617,44050,11,50.333333333333336,24.0
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31,24,617,41050,11,60.25,27.5
Mercedes-Benz,C-Class,premium unleaded (required),329.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,29,21,617,48590,11,54.833333333333336,25.0
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34,25,617,39050,11,60.25,29.5
Mercedes-Benz,C-Class,premium unleaded (required),503.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,25,18,617,71900,11,62.875,21.5
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34,25,617,40575,11,60.25,29.5
Mercedes-Benz,C-Class,premium unleaded (required),469.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,25,18,617,63900,11,58.625,21.5
Mercedes-Benz,C-Class,premium unleaded (required),201.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,31,22,617,39400,11,50.25,26.5
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31,24,617,43125,10,60.25,27.5
Mercedes-Benz,C-Class,premium unleaded (required),362.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,29,21,617,50800,10,60.333333333333336,25.0
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34,25,617,41125,10,60.25,29.5
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31,24,617,41275,10,60.25,27.5
Mercedes-Benz,C-Class,premium unleaded (required),503.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,25,18,617,73250,10,62.875,21.5
Mercedes-Benz,C-Class,premium unleaded (required),469.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,25,18,617,65250,10,58.625,21.5
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34,25,617,38950,10,60.25,29.5
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34,25,617,39275,10,60.25,29.5
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31,24,617,40950,10,60.25,27.5
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34,24,617,39850,9,60.25,29.0
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34,24,617,39500,9,60.25,29.0
Mercedes-Benz,C-Class,premium unleaded (required),362.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,29,21,617,52000,9,60.333333333333336,25.0
Mercedes-Benz,C-Class,premium unleaded (required),503.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24,18,617,72800,9,62.875,21.0
Mercedes-Benz,C-Class,premium unleaded (required),469.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,23,17,617,67000,9,58.625,20.0
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34,24,617,41675,9,60.25,29.0
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,31,24,617,44650,9,60.25,27.5
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,30,23,617,42650,9,60.25,26.5
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31,24,617,43675,9,60.25,27.5
Mercedes-Benz,C-Class,premium unleaded (required),469.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24,18,617,65200,9,58.625,21.0
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31,24,617,41500,9,60.25,27.5
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31,24,617,41850,9,60.25,27.5
Mercedes-Benz,C-Class,premium unleaded (required),503.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,23,17,617,75000,9,62.875,20.0
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,29,22,617,52900,9,60.25,25.5
Mercedes-Benz,C-Class,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,31,23,617,50900,9,60.25,27.0
Ford,C-Max Hybrid,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,37,42,5657,27170,11,47.0,39.5
Ford,C-Max Hybrid,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,37,42,5657,24170,11,47.0,39.5
Ford,C-Max Hybrid,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,37,42,5657,24170,10,47.0,39.5
Ford,C-Max Hybrid,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,37,42,5657,27170,10,47.0,39.5
Ford,C-Max Hybrid,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,37,42,5657,24120,9,47.0,39.5
Ford,C-Max Hybrid,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,37,42,5657,27120,9,47.0,39.5
Volvo,C30,premium unleaded (recommended),227.0,5.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,21,870,24700,15,45.4,25.0
Volvo,C30,premium unleaded (recommended),227.0,5.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,21,870,27100,15,45.4,25.0
Volvo,C30,premium unleaded (recommended),227.0,5.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,21,870,27450,14,45.4,25.0
Volvo,C30,premium unleaded (recommended),227.0,5.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,21,870,24950,14,45.4,25.0
Volvo,C30,regular unleaded,227.0,5.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,21,870,25500,13,45.4,25.0
Volvo,C30,regular unleaded,227.0,5.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,21,870,27850,13,45.4,25.0
Mercedes-Benz,C36 AMG,regular unleaded,268.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Sedan,20,16,617,3555,31,44.666666666666664,18.0
Mercedes-Benz,C36 AMG,regular unleaded,276.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Sedan,20,16,617,3996,30,46.0,18.0
Mercedes-Benz,C36 AMG,regular unleaded,276.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Sedan,22,16,617,4330,29,46.0,19.0
Mercedes-Benz,C43 AMG,regular unleaded,302.0,8.0,AUTOMATIC,rear wheel drive,4.0,Compact,Sedan,21,16,617,4472,28,37.75,18.5
Mercedes-Benz,C43 AMG,regular unleaded,302.0,8.0,AUTOMATIC,rear wheel drive,4.0,Compact,Sedan,21,16,617,4661,27,37.75,18.5
Mercedes-Benz,C43 AMG,regular unleaded,302.0,8.0,AUTOMATIC,rear wheel drive,4.0,Compact,Sedan,21,16,617,5739,26,37.75,18.5
Volvo,C70,premium unleaded (recommended),227.0,5.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,28,19,870,39950,15,45.4,23.5
Volvo,C70,premium unleaded (recommended),227.0,5.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,28,18,870,40450,14,45.4,23.0
Volvo,C70,regular unleaded,227.0,5.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,28,19,870,41200,13,45.4,23.5
Spyker,C8,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18,13,2,209990,17,50.0,15.5
Spyker,C8,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,18,13,2,219990,17,50.0,15.5
Audi,Cabriolet,regular unleaded,172.0,6.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,22,17,3105,2631,30,28.666666666666668,19.5
Audi,Cabriolet,regular unleaded,172.0,6.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,22,17,3105,2837,29,28.666666666666668,19.5
Audi,Cabriolet,regular unleaded,172.0,6.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,22,17,3105,3137,28,28.666666666666668,19.5
Volkswagen,Cabriolet,regular unleaded,94.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,29,22,873,2000,35,23.5,25.5
Volkswagen,Cabriolet,regular unleaded,94.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,29,22,873,2000,34,23.5,25.5
Volkswagen,Cabriolet,regular unleaded,94.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,27,21,873,2000,33,23.5,24.0
Volkswagen,Cabrio,regular unleaded,115.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,28,21,873,2473,26,28.75,24.5
Volkswagen,Cabrio,regular unleaded,115.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,28,21,873,2568,26,28.75,24.5
Volkswagen,Cabrio,regular unleaded,115.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,28,21,873,19600,25,28.75,24.5
Volkswagen,Cabrio,regular unleaded,115.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,26,20,873,23175,25,28.75,23.0
Volkswagen,Cabrio,regular unleaded,115.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,28,21,873,22300,25,28.75,24.5
Volkswagen,Cabrio,regular unleaded,115.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,26,20,873,20475,25,28.75,23.0
